symbol,direction,entry_time,entry_price,exit_time,exit_price,quantity,exit_reason,gross_pnl,costs,net_pnl,capital_after
NSE:KOTAKBANK-EQ,short,2023-02-22T10:24:00+05:30,342.8,2023-02-22T10:30:00+05:30,343.4856,58,stoploss,-39.7648,76.7215,-116.4863,19934.9181
NSE:LT-EQ,short,2023-02-22T10:30:00+05:30,2214.1,2023-02-22T10:36:00+05:30,2218.5282,9,stoploss,-39.8538,76.7875,-116.6413,19818.2767
NSE:HDFCBANK-EQ,short,2023-02-22T10:24:00+05:30,818.5,2023-02-22T10:42:00+05:30,815.226,24,target,78.576,76.286,2.29,20053.6944
NSE:ASIANPAINT-EQ,short,2023-02-22T10:42:00+05:30,2789.0,2023-02-22T10:57:00+05:30,2794.578,7,stoploss,-39.046,76.1878,-115.2338,19938.4606
NSE:ICICIBANK-EQ,short,2023-02-22T10:24:00+05:30,850.05,2023-02-22T11:00:00+05:30,846.6498,23,target,78.2046,76.1485,2.0561,20053.4605
NSE:KOTAKBANK-EQ,short,2023-02-22T10:45:00+05:30,342.76,2023-02-22T11:00:00+05:30,343.4455,58,stoploss,-39.7602,76.718,-116.4782,19937.2162
NSE:AXISBANK-EQ,short,2023-02-22T10:54:00+05:30,834.85,2023-02-22T11:00:00+05:30,831.5106,24,target,80.1456,76.867,3.2786,20056.973
NSE:LT-EQ,short,2023-02-22T11:00:00+05:30,2217.05,2023-02-22T11:06:00+05:30,2221.4841,8,stoploss,-35.4728,73.5351,-109.0079,19947.9651
NSE:MARUTI-EQ,short,2023-02-22T11:09:00+05:30,8660.05,2023-02-22T11:12:00+05:30,8677.3701,2,stoploss,-34.6402,72.9169,-107.5571,19840.408
NSE:KOTAKBANK-EQ,short,2023-02-22T11:03:00+05:30,342.8,2023-02-22T11:39:00+05:30,341.4288,58,target,79.5296,76.6389,2.8907,20059.8637
NSE:RELIANCE-EQ,short,2023-02-22T11:21:00+05:30,1198.0,2023-02-22T11:39:00+05:30,1200.396,16,stoploss,-38.336,75.6607,-113.9967,19726.4113
NSE:BAJFINANCE-EQ,short,2023-02-22T11:36:00+05:30,622.75,2023-02-22T11:51:00+05:30,623.9955,31,stoploss,-38.6105,75.8645,-114.475,19725.933
NSE:SUNPHARMA-EQ,short,2023-02-22T12:15:00+05:30,970.65,2023-02-22T12:18:00+05:30,972.5913,20,stoploss,-38.826,76.0245,-114.8505,19611.0825
NSE:LT-EQ,short,2023-02-22T11:09:00+05:30,2222.0,2023-02-22T12:36:00+05:30,2213.112,8,target,71.104,73.5201,-2.4161,19945.5491
NSE:MARUTI-EQ,short,2023-02-22T11:15:00+05:30,8678.0,2023-02-22T12:39:00+05:30,8643.288,2,target,69.424,72.8982,-3.4742,19836.9338
NSE:HDFCBANK-EQ,short,2023-02-22T12:12:00+05:30,812.8,2023-02-22T12:39:00+05:30,809.5488,24,target,78.0288,76.0834,1.9454,19727.8784
NSE:TITAN-EQ,short,2023-02-22T11:06:00+05:30,2442.0,2023-02-22T12:45:00+05:30,2432.232,8,target,78.144,76.126,2.018,19949.9831
NSE:AXISBANK-EQ,short,2023-02-22T12:09:00+05:30,835.35,2023-02-22T12:48:00+05:30,837.0207,23,stoploss,-38.4261,75.7276,-114.1537,19611.7793
NSE:SUNPHARMA-EQ,short,2023-02-22T12:30:00+05:30,970.5,2023-02-22T12:54:00+05:30,972.441,20,stoploss,-38.82,76.02,-114.84,19496.2425
NSE:BAJFINANCE-EQ,short,2023-02-22T12:54:00+05:30,621.2,2023-02-22T13:03:00+05:30,622.4424,31,stoploss,-38.5144,75.7932,-114.3076,19381.9349
NSE:TCS-EQ,short,2023-02-22T11:51:00+05:30,3430.2,2023-02-22T13:12:00+05:30,3416.4792,5,target,68.604,72.5947,-3.9907,19721.9423
NSE:ICICIBANK-EQ,short,2023-02-22T12:12:00+05:30,843.5,2023-02-22T13:27:00+05:30,840.126,23,target,77.602,75.9254,1.6766,19727.6096
NSE:RELIANCE-EQ,short,2023-02-22T11:57:00+05:30,1197.58,2023-02-22T13:30:00+05:30,1192.7897,16,target,76.6451,75.5712,1.0739,19727.0069
NSE:HDFCBANK-EQ,short,2023-02-22T13:06:00+05:30,810.65,2023-02-22T13:33:00+05:30,807.4074,23,target,74.5798,74.8067,-0.2269,19381.708
NSE:MARUTI-EQ,short,2023-02-22T12:57:00+05:30,8636.1,2023-02-22T13:42:00+05:30,8601.5556,2,target,69.0888,72.7741,-3.6853,19492.5571
NSE:BAJFINANCE-EQ,short,2023-02-22T13:06:00+05:30,622.4,2023-02-22T13:45:00+05:30,619.9104,31,target,77.1776,75.7683,1.4093,19383.3442
NSE:WIPRO-EQ,short,2023-02-22T11:33:00+05:30,198.58,2023-02-22T14:03:00+05:30,197.7857,99,target,78.6377,76.3088,2.3289,19842.7369
NSE:SBIN-EQ,short,2023-02-22T11:24:00+05:30,516.4,2023-02-22T14:06:00+05:30,514.3344,38,target,78.4928,76.2552,2.2376,19842.6457
NSE:AXISBANK-EQ,short,2023-02-22T13:51:00+05:30,833.75,2023-02-22T14:06:00+05:30,830.415,23,target,76.705,75.5934,1.1116,19384.4558
NSE:SUNPHARMA-EQ,short,2023-02-22T14:00:00+05:30,970.05,2023-02-22T14:21:00+05:30,971.9901,19,stoploss,-36.8619,74.5663,-111.4282,19271.916
NSE:ASIANPAINT-EQ,short,2023-02-22T13:42:00+05:30,2793.5,2023-02-22T14:30:00+05:30,2799.087,6,stoploss,-33.522,72.0868,-105.6088,19386.9484
NSE:ICICIBANK-EQ,short,2023-02-22T13:30:00+05:30,841.6,2023-02-22T14:33:00+05:30,843.2832,23,stoploss,-38.7136,75.941,-114.6546,19612.3523
NSE:ASIANPAINT-EQ,long,2023-02-22T15:00:00+05:30,2798.35,2023-02-22T15:03:00+05:30,2792.7533,7,stoploss,-39.1769,76.2269,-115.4038,19496.9485
NSE:RELIANCE-EQ,short,2023-02-22T14:36:00+05:30,1194.0,2023-02-22T15:06:00+05:30,1189.224,16,target,76.416,75.4864,0.9296,19613.2819
NSE:INFY-EQ,short,2023-02-22T15:06:00+05:30,1561.05,2023-02-22T15:12:00+05:30,1564.1721,12,stoploss,-37.4652,75.0142,-112.4794,19500.8024
NSE:WIPRO-EQ,short,2023-02-22T14:06:00+05:30,197.78,2023-02-22T15:15:00+05:30,197.63,100,time_exit,15.0,76.5287,-61.5287,19322.9271
NSE:WIPRO-EQ,short,2023-02-22T15:18:00+05:30,197.63,2023-02-22T15:21:00+05:30,197.65,97,time_exit,-1.94,75.6387,-77.5787,19245.3485
NSE:KOTAKBANK-EQ,long,2023-02-23T10:45:00+05:30,342.29,2023-02-23T10:51:00+05:30,341.6054,56,stoploss,-38.3365,75.6042,-113.9407,19131.4078
NSE:ICICIBANK-EQ,long,2023-02-23T10:48:00+05:30,840.35,2023-02-23T10:51:00+05:30,838.6693,22,stoploss,-36.9754,74.5958,-111.5712,19133.7773
NSE:MARUTI-EQ,long,2023-02-23T10:33:00+05:30,8665.0,2023-02-23T10:57:00+05:30,8647.67,2,stoploss,-34.66,72.8802,-107.5402,19137.8082
NSE:KOTAKBANK-EQ,long,2023-02-23T10:54:00+05:30,341.53,2023-02-23T10:57:00+05:30,340.8469,56,stoploss,-38.2514,75.5411,-113.7925,19019.9848
NSE:SUNPHARMA-EQ,long,2023-02-23T10:39:00+05:30,972.0,2023-02-23T11:54:00+05:30,970.056,19,stoploss,-36.936,74.5666,-111.5026,19133.8459
NSE:RELIANCE-EQ,long,2023-02-23T11:21:00+05:30,1196.47,2023-02-23T11:57:00+05:30,1194.0771,15,stoploss,-35.8941,73.7946,-109.6887,18910.2961
NSE:KOTAKBANK-EQ,long,2023-02-23T11:00:00+05:30,340.78,2023-02-23T12:06:00+05:30,340.0984,55,stoploss,-37.4858,74.9739,-112.4597,18907.5251
NSE:TCS-EQ,long,2023-02-23T11:18:00+05:30,3445.7,2023-02-23T12:09:00+05:30,3438.8086,5,stoploss,-34.457,72.7298,-107.1868,18912.798
NSE:RELIANCE-EQ,long,2023-02-23T12:00:00+05:30,1195.45,2023-02-23T12:09:00+05:30,1193.0591,15,stoploss,-35.8635,73.7719,-109.6354,18800.6607
NSE:TITAN-EQ,short,2023-02-23T11:03:00+05:30,2402.4,2023-02-23T12:21:00+05:30,2392.7904,7,target,67.2672,72.0998,-4.8326,19015.1522
NSE:ICICIBANK-EQ,short,2023-02-23T12:15:00+05:30,835.85,2023-02-23T12:33:00+05:30,837.5217,22,stoploss,-36.7774,74.5036,-111.281,18689.3797
NSE:SBIN-EQ,short,2023-02-23T12:15:00+05:30,516.25,2023-02-23T12:36:00+05:30,517.2825,36,stoploss,-37.17,74.7951,-111.9651,18688.6956
NSE:LT-EQ,short,2023-02-23T11:09:00+05:30,2182.0,2023-02-23T12:42:00+05:30,2173.272,8,target,69.824,73.0463,-3.2223,19016.7625
NSE:ICICIBANK-EQ,short,2023-02-23T12:36:00+05:30,835.4,2023-02-23T12:45:00+05:30,837.0708,22,stoploss,-36.7576,74.4889,-111.2465,18577.4491
NSE:HDFCBANK-EQ,short,2023-02-23T12:36:00+05:30,798.78,2023-02-23T12:51:00+05:30,800.3776,23,stoploss,-36.7439,74.4787,-111.2226,18577.473
NSE:MARUTI-EQ,long,2023-02-23T11:42:00+05:30,8678.3,2023-02-23T12:54:00+05:30,8713.0132,2,target,69.4264,73.0021,-3.5757,19016.4091
NSE:SBIN-EQ,short,2023-02-23T12:39:00+05:30,516.9,2023-02-23T12:54:00+05:30,517.9338,36,stoploss,-37.2168,74.8298,-112.0466,18576.649
NSE:INFY-EQ,short,2023-02-23T12:12:00+05:30,1558.0,2023-02-23T13:09:00+05:30,1561.116,12,stoploss,-37.392,74.9599,-112.3519,18688.3088
NSE:SUNPHARMA-EQ,short,2023-02-23T12:48:00+05:30,968.85,2023-02-23T13:09:00+05:30,970.7877,19,stoploss,-36.8163,74.5325,-111.3488,18466.1003
NSE:TITAN-EQ,short,2023-02-23T13:06:00+05:30,2388.5,2023-02-23T13:09:00+05:30,2393.277,7,stoploss,-33.439,72.0252,-105.4642,18471.1848
NSE:LT-EQ,short,2023-02-23T13:09:00+05:30,2173.0,2023-02-23T13:12:00+05:30,2177.346,8,stoploss,-34.768,73.0118,-107.7798,18363.405
NSE:ASIANPAINT-EQ,short,2023-02-23T12:12:00+05:30,2728.0,2023-02-23T13:42:00+05:30,2733.456,6,stoploss,-32.736,71.5033,-104.2393,18696.4214
NSE:BAJFINANCE-EQ,long,2023-02-23T10:42:00+05:30,621.96,2023-02-23T13:45:00+05:30,624.4478,30,target,74.6352,74.9379,-0.3027,19245.0457
NSE:HDFCBANK-EQ,long,2023-02-23T13:45:00+05:30,801.95,2023-02-23T13:54:00+05:30,800.3461,23,stoploss,-36.8897,74.5323,-111.422,19133.6238
NSE:BAJFINANCE-EQ,long,2023-02-23T13:57:00+05:30,624.8,2023-02-23T14:06:00+05:30,623.5504,30,stoploss,-37.488,74.9755,-112.4635,19021.1602
NSE:HDFCBANK-EQ,long,2023-02-23T14:00:00+05:30,801.83,2023-02-23T14:15:00+05:30,805.0373,23,target,73.7684,74.6158,-0.8474,19132.7764
NSE:BAJFINANCE-EQ,long,2023-02-23T14:09:00+05:30,623.85,2023-02-23T14:18:00+05:30,622.6023,30,stoploss,-37.431,74.9333,-112.3643,18908.7959
NSE:LT-EQ,short,2023-02-23T14:33:00+05:30,2176.85,2023-02-23T14:36:00+05:30,2168.1426,8,target,69.6592,72.9853,-3.3261,18905.4698
NSE:WIPRO-EQ,short,2023-02-23T12:09:00+05:30,198.03,2023-02-23T14:45:00+05:30,197.2379,95,target,75.2514,75.0553,0.1961,18800.8568
NSE:MARUTI-EQ,long,2023-02-23T14:27:00+05:30,8727.65,2023-02-23T15:03:00+05:30,8710.1947,2,stoploss,-34.9106,73.0659,-107.9765,18800.8194
NSE:RELIANCE-EQ,short,2023-02-23T14:33:00+05:30,1190.28,2023-02-23T15:03:00+05:30,1185.5189,15,target,71.4168,73.6359,-2.2191,18906.5768
NSE:INFY-EQ,short,2023-02-23T14:36:00+05:30,1557.2,2023-02-23T15:03:00+05:30,1550.9712,12,target,74.7456,74.8681,-0.1225,18905.3474
NSE:TCS-EQ,short,2023-02-23T14:42:00+05:30,3424.3,2023-02-23T15:09:00+05:30,3410.6028,5,target,68.486,72.551,-4.065,18901.4048
NSE:TITAN-EQ,short,2023-02-23T15:15:00+05:30,2393.45,2023-02-23T15:18:00+05:30,2391.9,7,time_exit,10.85,72.0459,-61.1959,18840.2089
NSE:ICICIBANK-EQ,long,2023-02-24T10:24:00+05:30,843.25,2023-02-24T10:30:00+05:30,841.5635,22,stoploss,-37.103,74.6903,-111.7933,18728.4156
NSE:SUNPHARMA-EQ,long,2023-02-24T10:03:00+05:30,980.5,2023-02-24T10:33:00+05:30,978.539,19,stoploss,-37.259,74.8059,-112.0649,18728.144
NSE:AXISBANK-EQ,long,2023-02-24T10:18:00+05:30,852.5,2023-02-24T10:36:00+05:30,850.795,22,stoploss,-37.51,74.9918,-112.5018,18727.7071
NSE:ICICIBANK-EQ,long,2023-02-24T10:33:00+05:30,844.5,2023-02-24T10:36:00+05:30,842.811,22,stoploss,-37.158,74.731,-111.889,18616.255
NSE:HDFCBANK-EQ,short,2023-02-24T10:36:00+05:30,798.88,2023-02-24T11:00:00+05:30,795.6845,23,target,73.497,74.4059,-0.9089,18615.3461
NSE:LT-EQ,short,2023-02-24T10:57:00+05:30,2161.25,2023-02-24T11:00:00+05:30,2165.5725,8,stoploss,-34.58,72.8723,-107.4523,18508.8027
NSE:ICICIBANK-EQ,short,2023-02-24T11:03:00+05:30,838.75,2023-02-24T11:06:00+05:30,840.4275,22,stoploss,-36.905,74.5983,-111.5033,18397.2994
NSE:LT-EQ,short,2023-02-24T11:09:00+05:30,2159.8,2023-02-24T11:18:00+05:30,2164.1196,8,stoploss,-34.5568,72.855,-107.4118,18289.8876
NSE:KOTAKBANK-EQ,short,2023-02-24T11:24:00+05:30,342.1,2023-02-24T11:30:00+05:30,342.7842,53,stoploss,-36.2626,74.1214,-110.384,18179.5036
NSE:SBIN-EQ,short,2023-02-24T11:48:00+05:30,521.05,2023-02-24T11:54:00+05:30,522.0921,34,stoploss,-35.4314,73.5043,-108.9357,18070.5678
NSE:LT-EQ,short,2023-02-24T11:30:00+05:30,2162.9,2023-02-24T11:57:00+05:30,2154.2484,8,target,69.2128,72.82,-3.6072,18175.8963
NSE:WIPRO-EQ,short,2023-02-24T11:00:00+05:30,197.33,2023-02-24T12:03:00+05:30,197.7247,94,stoploss,-37.098,74.7416,-111.8397,18396.9631
NSE:MARUTI-EQ,short,2023-02-24T10:36:00+05:30,8690.15,2023-02-24T12:15:00+05:30,8655.3894,2,target,69.5212,72.9342,-3.413,18612.842
NSE:HDFCBANK-EQ,short,2023-02-24T11:09:00+05:30,799.28,2023-02-24T12:15:00+05:30,796.0829,23,target,73.5338,74.4195,-0.8857,18396.4137
NSE:TITAN-EQ,short,2023-02-24T11:30:00+05:30,2392.45,2023-02-24T12:15:00+05:30,2382.8802,7,target,66.9886,71.9967,-5.0081,18174.4954
NSE:MARUTI-EQ,short,2023-02-24T12:18:00+05:30,8658.5,2023-02-24T12:33:00+05:30,8623.866,2,target,69.268,72.8405,-3.5725,18170.923
NSE:TCS-EQ,short,2023-02-24T11:39:00+05:30,3420.0,2023-02-24T12:42:00+05:30,3406.32,5,target,68.4,72.5192,-4.1192,18175.3844
NSE:KOTAKBANK-EQ,short,2023-02-24T12:15:00+05:30,342.05,2023-02-24T12:51:00+05:30,340.6818,53,target,72.5146,74.0422,-1.5276,18172.9678
NSE:BAJFINANCE-EQ,short,2023-02-24T12:27:00+05:30,624.5,2023-02-24T12:54:00+05:30,622.002,29,target,72.442,74.0154,-1.5734,18172.9221
NSE:RELIANCE-EQ,short,2023-02-24T12:03:00+05:30,1189.65,2023-02-24T13:06:00+05:30,1184.8914,15,target,71.379,73.6219,-2.2429,18394.7202
NSE:TITAN-EQ,short,2023-02-24T12:21:00+05:30,2381.95,2023-02-24T13:18:00+05:30,2386.7139,7,stoploss,-33.3473,71.9571,-105.3044,18069.191
NSE:INFY-EQ,short,2023-02-24T11:15:00+05:30,1554.2,2023-02-24T13:24:00+05:30,1547.9832,11,target,68.3848,72.5135,-4.1287,18393.1707
NSE:MARUTI-EQ,short,2023-02-24T13:18:00+05:30,8635.0,2023-02-24T13:42:00+05:30,8652.27,2,stoploss,-34.54,72.8426,-107.3826,17961.8085
NSE:TITAN-EQ,short,2023-02-24T13:21:00+05:30,2383.95,2023-02-24T13:42:00+05:30,2388.7179,7,stoploss,-33.3753,71.9779,-105.3532,17963.8379
NSE:HDFCBANK-EQ,short,2023-02-24T12:18:00+05:30,796.65,2023-02-24T13:45:00+05:30,798.2433,22,stoploss,-35.0526,73.2231,-108.2757,18066.2197
NSE:RELIANCE-EQ,short,2023-02-24T13:12:00+05:30,1185.9,2023-02-24T13:45:00+05:30,1188.2718,15,stoploss,-35.577,73.6124,-109.1894,18285.5307
NSE:KOTAKBANK-EQ,short,2023-02-24T13:06:00+05:30,340.66,2023-02-24T13:48:00+05:30,341.3413,53,stoploss,-36.11,74.0081,-110.1181,18284.6021
NSE:BAJFINANCE-EQ,short,2023-02-24T13:42:00+05:30,622.86,2023-02-24T14:00:00+05:30,624.1057,29,stoploss,-36.1259,74.0199,-110.1458,17853.6921
NSE:SBIN-EQ,short,2023-02-24T12:48:00+05:30,522.05,2023-02-24T14:06:00+05:30,519.9618,34,target,70.9988,73.4811,-2.4823,18172.902
NSE:SBIN-EQ,short,2023-02-24T14:15:00+05:30,520.05,2023-02-24T14:27:00+05:30,517.9698,34,target,70.7268,73.3805,-2.6537,18170.2484
NSE:INFY-EQ,short,2023-02-24T14:18:00+05:30,1547.55,2023-02-24T14:30:00+05:30,1550.6451,11,stoploss,-34.0461,72.4759,-106.522,18066.3801
NSE:TCS-EQ,short,2023-02-24T14:21:00+05:30,3393.2,2023-02-24T14:39:00+05:30,3399.9864,5,stoploss,-33.932,72.3912,-106.3232,18066.5789
NSE:SUNPHARMA-EQ,short,2023-02-24T13:39:00+05:30,966.95,2023-02-24T15:03:00+05:30,968.8839,19,stoploss,-36.7441,74.4789,-111.223,18281.9477
NSE:RELIANCE-EQ,short,2023-02-24T14:54:00+05:30,1187.55,2023-02-24T15:03:00+05:30,1189.9251,15,stoploss,-35.6265,73.6492,-109.2757,17957.3032
NSE:BAJFINANCE-EQ,short,2023-02-24T14:57:00+05:30,622.33,2023-02-24T15:03:00+05:30,623.5747,29,stoploss,-36.0951,73.9971,-110.0922,17956.4866
NSE:WIPRO-EQ,short,2023-02-24T13:33:00+05:30,197.03,2023-02-24T15:15:00+05:30,196.53,93,time_exit,46.5,74.3497,-27.8497,18365.321
NSE:ASIANPAINT-EQ,short,2023-02-24T14:30:00+05:30,2740.95,2023-02-24T15:15:00+05:30,2738.45,6,time_exit,15.0,71.5855,-56.5855,18009.7946
NSE:SUNPHARMA-EQ,short,2023-02-27T10:24:00+05:30,964.7,2023-02-27T10:51:00+05:30,960.8412,18,target,69.4584,72.9109,-3.4525,18006.342
NSE:LT-EQ,short,2023-02-27T10:42:00+05:30,2107.0,2023-02-27T10:54:00+05:30,2098.572,8,target,67.424,72.1579,-4.7339,18005.0607
NSE:TCS-EQ,short,2023-02-27T10:51:00+05:30,3329.3,2023-02-27T10:54:00+05:30,3335.9586,5,stoploss,-33.293,71.9168,-105.2098,17901.1322
NSE:TITAN-EQ,short,2023-02-27T10:36:00+05:30,2380.0,2023-02-27T10:57:00+05:30,2384.76,7,stoploss,-33.32,71.9368,-105.2568,17904.5377
NSE:WIPRO-EQ,short,2023-02-27T10:54:00+05:30,193.53,2023-02-27T10:57:00+05:30,193.9171,93,stoploss,-35.9966,73.9239,-109.9205,17791.2117
NSE:ASIANPAINT-EQ,short,2023-02-27T10:54:00+05:30,2736.1,2023-02-27T10:57:00+05:30,2741.5722,6,stoploss,-32.8332,71.5754,-104.4086,17796.7236
NSE:HDFCBANK-EQ,short,2023-02-27T10:27:00+05:30,793.33,2023-02-27T11:00:00+05:30,794.9167,22,stoploss,-34.9065,73.1147,-108.0212,17901.7734
NSE:TCS-EQ,short,2023-02-27T10:57:00+05:30,3336.95,2023-02-27T11:00:00+05:30,3343.6239,5,stoploss,-33.3695,71.9736,-105.3431,17691.3805
NSE:AXISBANK-EQ,short,2023-02-27T10:30:00+05:30,847.9,2023-02-27T11:06:00+05:30,849.5958,21,stoploss,-35.6118,73.6383,-109.2501,17900.5445
NSE:BAJFINANCE-EQ,short,2023-02-27T11:00:00+05:30,616.94,2023-02-27T11:06:00+05:30,618.1739,28,stoploss,-34.5486,72.849,-107.3976,17583.9829
NSE:TITAN-EQ,short,2023-02-27T11:00:00+05:30,2387.55,2023-02-27T11:06:00+05:30,2392.3251,7,stoploss,-33.4257,72.0153,-105.441,17585.9395
NSE:ICICIBANK-EQ,short,2023-02-27T11:03:00+05:30,839.95,2023-02-27T11:06:00+05:30,841.6299,21,stoploss,-35.2779,73.3904,-108.6683,17582.7123
NSE:SUNPHARMA-EQ,short,2023-02-27T11:00:00+05:30,962.25,2023-02-27T11:12:00+05:30,964.1745,18,stoploss,-34.641,72.9175,-107.5585,17583.822
NSE:ICICIBANK-EQ,long,2023-02-27T11:15:00+05:30,845.2,2023-02-27T11:36:00+05:30,848.5808,20,target,67.616,72.3293,-4.7133,17579.1087
NSE:HDFCBANK-EQ,long,2023-02-27T11:18:00+05:30,794.88,2023-02-27T11:39:00+05:30,798.0595,22,target,69.9494,73.1965,-3.247,17580.575
NSE:TITAN-EQ,long,2023-02-27T11:39:00+05:30,2394.35,2023-02-27T11:42:00+05:30,2389.5613,7,stoploss,-33.5209,72.0362,-105.5571,17475.0178
NSE:SBIN-EQ,long,2023-02-27T11:15:00+05:30,524.8,2023-02-27T11:54:00+05:30,526.8992,33,target,69.2736,72.9453,-3.6717,17580.1503
NSE:HDFCBANK-EQ,long,2023-02-27T12:00:00+05:30,798.0,2023-02-27T12:03:00+05:30,796.404,22,stoploss,-35.112,73.2151,-108.3271,17471.8232
NSE:LT-EQ,short,2023-02-27T11:09:00+05:30,2101.85,2023-02-27T12:06:00+05:30,2093.4426,8,target,67.2592,72.0969,-4.8377,17577.8746
NSE:ASIANPAINT-EQ,long,2023-02-27T12:06:00+05:30,2746.45,2023-02-27T12:09:00+05:30,2740.9571,6,stoploss,-32.9574,71.6187,-104.5761,17473.2984
NSE:WIPRO-EQ,short,2023-02-27T12:15:00+05:30,193.15,2023-02-27T12:18:00+05:30,193.5363,90,stoploss,-34.767,73.0111,-107.7781,17365.5203
NSE:AXISBANK-EQ,long,2023-02-27T12:00:00+05:30,853.0,2023-02-27T12:48:00+05:30,856.412,20,target,68.24,72.5612,-4.3212,17575.8291
NSE:BAJFINANCE-EQ,short,2023-02-27T12:42:00+05:30,615.04,2023-02-27T12:48:00+05:30,616.2701,28,stoploss,-34.4422,72.77,-107.2122,17258.3081
NSE:WIPRO-EQ,short,2023-02-27T12:21:00+05:30,193.73,2023-02-27T12:57:00+05:30,194.1175,89,stoploss,-34.4839,72.8009,-107.2849,17258.2355
NSE:ASIANPAINT-EQ,short,2023-02-27T13:03:00+05:30,2741.0,2023-02-27T13:06:00+05:30,2746.482,6,stoploss,-32.892,71.6191,-104.5111,17153.7244
NSE:MARUTI-EQ,short,2023-02-27T12:36:00+05:30,8606.0,2023-02-27T13:18:00+05:30,8571.576,2,target,68.848,72.685,-3.837,17361.6833
NSE:BAJFINANCE-EQ,short,2023-02-27T13:03:00+05:30,615.3,2023-02-27T14:03:00+05:30,616.5306,28,stoploss,-34.4568,72.7808,-107.2376,17150.9979
NSE:SBIN-EQ,long,2023-02-27T13:57:00+05:30,527.25,2023-02-27T14:06:00+05:30,529.359,32,target,67.488,72.2817,-4.7937,17356.8897
NSE:KOTAKBANK-EQ,long,2023-02-27T13:54:00+05:30,345.4,2023-02-27T14:15:00+05:30,344.7092,50,stoploss,-34.54,72.7913,-107.3313,17254.352
NSE:AXISBANK-EQ,long,2023-02-27T14:09:00+05:30,856.65,2023-02-27T14:15:00+05:30,854.9367,20,stoploss,-34.266,72.5883,-106.8543,17250.0353
NSE:RELIANCE-EQ,short,2023-02-27T12:12:00+05:30,1182.47,2023-02-27T14:30:00+05:30,1177.7401,14,target,66.2183,71.7116,-5.4933,17467.8052
NSE:TCS-EQ,short,2023-02-27T12:33:00+05:30,3329.1,2023-02-27T14:57:00+05:30,3335.7582,5,stoploss,-33.291,71.9153,-105.2063,17260.3141
NSE:ICICIBANK-EQ,long,2023-02-27T14:18:00+05:30,851.5,2023-02-27T15:03:00+05:30,854.906,20,target,68.12,72.5166,-4.3966,17245.6388
NSE:KOTAKBANK-EQ,long,2023-02-27T14:18:00+05:30,344.06,2023-02-27T15:09:00+05:30,345.4362,50,target,68.812,72.7738,-3.9618,17246.0736
NSE:LT-EQ,long,2023-02-27T15:00:00+05:30,2115.0,2023-02-27T15:15:00+05:30,2111.05,8,time_exit,-31.6,72.2744,-103.8744,17156.4396
NSE:SBIN-EQ,long,2023-02-27T15:03:00+05:30,527.4,2023-02-27T15:15:00+05:30,527.9,32,time_exit,16.0,72.2481,-56.2481,17189.3907
NSE:KOTAKBANK-EQ,long,2023-02-27T15:12:00+05:30,345.51,2023-02-27T15:15:00+05:30,345.17,49,time_exit,-16.66,72.3011,-88.9611,17157.1125
NSE:ICICIBANK-EQ,long,2023-02-28T10:33:00+05:30,855.65,2023-02-28T10:39:00+05:30,853.9387,20,stoploss,-34.226,72.5587,-106.7847,17050.3278
NSE:ASIANPAINT-EQ,long,2023-02-28T10:39:00+05:30,2764.15,2023-02-28T11:00:00+05:30,2775.2066,6,target,66.3396,71.8549,-5.5153,17044.8125
NSE:AXISBANK-EQ,short,2023-02-28T11:06:00+05:30,850.5,2023-02-28T11:09:00+05:30,852.201,20,stoploss,-34.02,72.4565,-106.4765,16938.336
NSE:TCS-EQ,short,2023-02-28T11:09:00+05:30,3335.25,2023-02-28T11:12:00+05:30,3341.9205,5,stoploss,-33.3525,71.961,-105.3135,16833.0226
NSE:ICICIBANK-EQ,short,2023-02-28T11:06:00+05:30,851.85,2023-02-28T11:33:00+05:30,853.5537,20,stoploss,-34.074,72.4966,-106.5706,16938.2419
NSE:SBIN-EQ,short,2023-02-28T10:45:00+05:30,524.25,2023-02-28T11:48:00+05:30,525.2985,32,stoploss,-33.552,72.1091,-105.6611,16944.6668
NSE:AXISBANK-EQ,short,2023-02-28T11:45:00+05:30,849.35,2023-02-28T11:48:00+05:30,851.0487,19,stoploss,-32.2753,71.1612,-103.4365,16834.8054
NSE:TCS-EQ,short,2023-02-28T11:33:00+05:30,3341.0,2023-02-28T11:51:00+05:30,3347.682,5,stoploss,-33.41,72.0036,-105.4136,16832.8283
NSE:AXISBANK-EQ,short,2023-02-28T11:51:00+05:30,850.2,2023-02-28T11:54:00+05:30,851.9004,19,stoploss,-32.3076,71.1852,-103.4928,16729.3355
NSE:INFY-EQ,short,2023-02-28T10:51:00+05:30,1506.0,2023-02-28T11:57:00+05:30,1509.012,11,stoploss,-33.132,71.7973,-104.9293,16945.3986
NSE:SUNPHARMA-EQ,short,2023-02-28T11:24:00+05:30,968.0,2023-02-28T12:00:00+05:30,969.936,17,stoploss,-32.912,71.6339,-104.5459,16728.4766
NSE:RELIANCE-EQ,short,2023-02-28T11:18:00+05:30,1169.63,2023-02-28T12:09:00+05:30,1171.9693,14,stoploss,-32.7496,71.5134,-104.263,16728.7595
NSE:LT-EQ,short,2023-02-28T11:54:00+05:30,2118.0,2023-02-28T12:39:00+05:30,2109.528,7,target,59.304,69.1522,-9.8482,16719.4873
